"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"89",-3.36476767732976,0.032572964238113,2006.568,1,"WAH3",-3.29962174885353,-3.42991360580599,-3.25775875296517,-3.47177660169435,0.214017848729185
"90",-3.36155763588572,0.0329449753141329,2006.904,1,"WAH3",-3.29566768525746,-3.42744758651399,-3.25332657819591,-3.46978869357554,0.216462115379625
"91",-3.35834755267368,0.0333305096452939,2007.24,1,"WAH3",-3.2916865333831,-3.42500857196427,-3.24884993496859,-3.46784517037878,0.218995235410186
"92",-3.35513742444466,0.0337291114317441,2007.576,1,"WAH3",-3.28767920158117,-3.42259564730815,-3.24433031743101,-3.46594453145831,0.221614214027302
"93",-3.35192724822419,0.0341403307597616,2007.912,1,"WAH3",-3.28364658670467,-3.42020790974371,-3.23976920066833,-3.46408529578005,0.224316095111713
"94",-3.34871702113388,0.0345637245109293,2008.248,1,"WAH3",-3.27958957211202,-3.41784447015574,-3.23516803753782,-3.46226600472994,0.227097967192126
"95",-3.34550674113718,0.034998858275402,2008.584,1,"WAH3",-3.27550902458638,-3.41550445768799,-3.2305282531291,-3.46048522914527,0.229956976016165
"96",-3.34229640664538,0.035445306996719,2008.92,1,"WAH3",-3.27140579265194,-3.41318702063882,-3.22585124225185,-3.45874157103891,0.232890328787061
"97",-3.33908601620001,0.0359026555494798,2009.256,1,"WAH3",-3.26728070510105,-3.41089132729896,-3.2211383672204,-3.45703366517961,0.235895297959217
"98",-3.3358755693977,0.0363705003056849,2009.592,1,"WAH3",-3.26313456878633,-3.40861657000907,-3.21639095363284,-3.45536018516256,0.238969231529717
"99",-3.33266506636085,0.0368484493090485,2009.928,1,"WAH3",-3.25896816774275,-3.40636196497895,-3.21161028926903,-3.45371984345267,0.242109554183633
"100",-3.32945450735281,0.0373361224056098,2010.264,1,"WAH3",-3.25478226254159,-3.40412675216403,-3.20679762327672,-3.45211139142891,0.245313768152193
"101",-3.3262438936983,0.0378331523341616,2010.6,1,"WAH3",-3.25057758902998,-3.40191019836663,-3.20195416350963,-3.45053362388698,0.248579460377348
"102",-3.32303322721711,0.0383391843205911,2010.936,1,"WAH3",-3.24635485857593,-3.39971159585829,-3.1970810772939,-3.44898537714032,0.251904299846428
"103",-3.3198225098502,0.0388538757587758,2011.272,1,"WAH3",-3.24211475833265,-3.39753026136775,-3.19217949210245,-3.44746552759794,0.255286035495489
"104",-3.31661174438732,0.0393768967556841,2011.608,1,"WAH3",-3.23785795087595,-3.39536553789869,-3.18725049449189,-3.44597299428274,0.258722499790855
"105",-3.31340093398861,0.0399079293724863,2011.944,1,"WAH3",-3.23358507524364,-3.39321679273359,-3.18229513211716,-3.44450673586006,0.262211603742901
"106",-3.31019008188543,0.0404466671223871,2012.28,1,"WAH3",-3.22929674764066,-3.39108341613021,-3.17731441508213,-3.44306574868873,0.265751333606604
"107",-3.30697919177228,0.0409928152286887,2012.616,1,"WAH3",-3.2249935613149,-3.38896482222965,-3.17230931548371,-3.44164906806084,0.269339752577126
"108",-3.30376826753259,0.0415460899208857,2012.952,1,"WAH3",-3.22067608769082,-3.38686044737436,-3.16728076945016,-3.44025576561502,0.272974996164867
"109",-3.30055731305008,0.0421062180514579,2013.288,1,"WAH3",-3.21634487694716,-3.38476974915299,-3.16222967821126,-3.43888494788889,0.276655269677631
"110",-3.29734633220668,0.0426729374401472,2013.624,1,"WAH3",-3.21200045732639,-3.38269220708697,-3.15715690696534,-3.43753575744802,0.280378850482674
"111",-3.29413532888364,0.0432459963423542,2013.96,1,"WAH3",-3.20764333619894,-3.38062732156835,-3.15206328662672,-3.43620737114057,0.284144084513845
"112",-3.29092430688746,0.0438251531952463,2014.296,1,"WAH3",-3.20327400049697,-3.37857461327795,-3.14694961458575,-3.43489899918916,0.287949384603412
