"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"129",-3.8169995930277,0.111187486057172,2019,3,"WAH3","D",-3.59462462091336,-4.03937456514204,-3.46254133470724,-4.17145785134816,0.708916516640928
"130",-3.4087773380154,0.21132905690662,1977,4,"WAH3","D",-2.98611922420216,-3.83143545182864,-2.73507445921203,-4.08248021681877,1.34740575760675
"131",-3.41761302810516,0.16717087521036,1978,4,"WAH3","D",-3.08327127768444,-3.75195477852588,-2.88468347487735,-3.95054258133297,1.06585910645562
"132",-3.42926557685298,0.133331960593368,1979,4,"WAH3","D",-3.16260165566624,-3.69592949803972,-3.00421221692652,-3.85431893677944,0.85010671985293
"133",-3.4462507341546,0.113201661423618,1980,4,"WAH3","D",-3.21984741130736,-3.67265405700183,-3.08537141967341,-3.80713004863578,0.72175862896237
"134",-3.46928231201755,0.103936710302325,1981,4,"WAH3","D",-3.2614088914129,-3.6771557326222,-3.13793904115362,-3.80062558288148,0.662686541727856
"135",-3.49632474281059,0.0991946295130649,1982,4,"WAH3","D",-3.29793548378446,-3.69471400183672,-3.18009890788286,-3.81255057773832,0.632451669855461
"136",-3.52277468470945,0.0954260156611156,1983,4,"WAH3","D",-3.33192265338722,-3.71362671603169,-3.21856293832364,-3.82698643109527,0.608423492771622
"137",-3.5426100191048,0.0925512214867053,1984,4,"WAH3","D",-3.35750757613139,-3.72771246207822,-3.24756292399609,-3.83765711421352,0.590094190217424
"138",-3.55008632859391,0.0909754463995098,1985,4,"WAH3","D",-3.36813543579489,-3.73203722139293,-3.2600626989193,-3.84010995826853,0.580047259349234
"139",-3.54141694223228,0.0900982117924495,1986,4,"WAH3","D",-3.36122051864738,-3.72161336581718,-3.25418987772865,-3.82864400673591,0.574454129007262
"140",-3.51590031084182,0.0893634166447011,1987,4,"WAH3","D",-3.33717347755242,-3.69462714413123,-3.23101572405335,-3.8007848976303,0.569769173576948
"141",-3.47615294496711,0.089190449884907,1988,4,"WAH3","D",-3.2977720451973,-3.65453384473692,-3.19181976462371,-3.76048612531051,0.568666360686793
"142",-3.42740400104889,0.0901159326921033,1989,4,"WAH3","D",-3.24717213566468,-3.6076358664331,-3.14012044350409,-3.71468755859369,0.574567115089597
"143",-3.37610995881938,0.0915987807072705,1990,4,"WAH3","D",-3.19291239740484,-3.55930752023392,-3.08409918112195,-3.66812073651681,0.584021555394864
"144",-3.32835494599975,0.0924512376153822,1991,4,"WAH3","D",-3.14345247076899,-3.51325742123052,-3.033626592776,-3.62308329922351,0.589456706447513
"145",-3.28854780691603,0.0922336440154623,1992,4,"WAH3","D",-3.10408051888511,-3.47301509494696,-2.99451312751461,-3.58258248631745,0.58806935880284
"146",-3.25880033616099,0.0916489079966247,1993,4,"WAH3","D",-3.07550252016774,-3.44209815215424,-2.96662975602257,-3.55097091629941,0.584341160276832
"147",-3.23912002198678,0.0915053579143125,1994,4,"WAH3","D",-3.05610930615815,-3.4221307378154,-2.94740706989593,-3.53083297407763,0.583425904181699
"148",-3.22826408944646,0.0916761363749642,1995,4,"WAH3","D",-3.04491181669653,-3.41161636219639,-2.93600670706163,-3.5205214718313,0.584514764769665
