"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"26",-3.1312005831117,0.106887723413417,2002,1,"WAH3","D",-2.91742513628487,-3.34497602993854,-2.82115487420067,-3.44124629202273,0.620091417822057
"27",-3.1804139541431,0.106915955095885,2003,1,"WAH3","D",-2.96658204395133,-3.39424586433487,-2.87028635451792,-3.49054155376828,0.62025519925036
"28",-3.24603296093808,0.108096024452331,2004,1,"WAH3","D",-3.02984091203341,-3.46222500984274,-2.93248237288635,-3.5595835489898,0.627101176103447
"29",-3.31159862758401,0.109296647660752,2005,1,"WAH3","D",-3.09300533226251,-3.53019192290552,-2.99456543122235,-3.62863182394567,0.634066392723319
"30",-3.36285357997458,0.109309638329462,2006,1,"WAH3","D",-3.14423430331566,-3.58147285663351,-3.04578270200683,-3.67992445794233,0.634141755935502
"31",-3.39115495432698,0.108497987891172,2007,1,"WAH3","D",-3.17415897854463,-3.60815093010932,-3.07643840412945,-3.70587150452451,0.629433100395064
"32",-3.39491276282521,0.108290639660231,2008,1,"WAH3","D",-3.17833148350475,-3.61149404214567,-3.08079766083146,-3.70902786481896,0.628230203987495
"33",-3.37884820002246,0.109097300528726,2009,1,"WAH3","D",-3.16065359896501,-3.59704280107991,-3.06239324333973,-3.69530315670519,0.632909913365459
"34",-3.35154442757986,0.109657256115223,2010,1,"WAH3","D",-3.13222991534942,-3.57085893981031,-3.03346522611738,-3.66962362904235,0.63615840292497
"35",-3.32224275485429,0.109001793878308,2011,1,"WAH3","D",-3.10423916709767,-3.54024634261091,-3.00606483117581,-3.63842067853277,0.632355847356961
"36",-3.29797698448234,0.108210636687018,2012,1,"WAH3","D",-3.0815557111083,-3.51439825785637,-2.98409394448554,-3.61186002447913,0.627766079993594
"37",-3.28191361775369,0.109164280947507,2013,1,"WAH3","D",-3.06358505585867,-3.5002421796487,-2.96526437316996,-3.59856286233741,0.63329848916745
"38",-3.27327350137166,0.111467226123615,2014,1,"WAH3","D",-3.05033904912443,-3.49620795361889,-2.94994417934866,-3.59660282339466,0.646658644046004
"39",-3.26863352185291,0.112275396502416,2015,1,"WAH3","D",-3.04408272884808,-3.49318431485774,-2.94295996655396,-3.59430707715186,0.651347110597899
"40",-3.26394559478551,0.110228716567008,2016,1,"WAH3","D",-3.04348816165149,-3.48440302791952,-2.94420877675837,-3.58368241281265,0.639473636054277
"41",-3.25641257199454,0.109278884384953,2017,1,"WAH3","D",-3.03785480322464,-3.47497034076445,-2.93943090098361,-3.57339424300547,0.633963342021858
"42",-3.24547167960068,0.117373252174068,2018,1,"WAH3","D",-3.01072517525254,-3.48021818394881,-2.90501094177815,-3.5859324174232,0.680921475645048
"43",-3.23248307923518,0.138170049445761,2019,1,"WAH3","D",-2.95614298034366,-3.5088231781267,-2.83169775457267,-3.63326840389769,0.801570649325018
"44",-3.32119432797077,0.143010389012071,1977,2,"WAH3","D",-3.03517354994663,-3.60721510599491,-2.90636878929414,-3.7360198666474,0.829651077353261
"45",-3.3213630576445,0.13916097465601,1978,2,"WAH3","D",-3.04304110833248,-3.59968500695652,-2.91770338876847,-3.72502272652053,0.807319337752053
"46",-3.321530526916,0.135468160224527,1979,2,"WAH3","D",-3.05059420646695,-3.59246684736505,-2.92858248358239,-3.71447857024961,0.785896086667217
"47",-3.32169610405226,0.131941412329449,1980,2,"WAH3","D",-3.05781327939336,-3.58557892871116,-2.93897798251286,-3.70441422559167,0.765436243078807
